Time;Event;Server id;Customer id;Customers in system
68.8399;ARRIVAL;;540;2
68.8399;SERVICE;2;540;2
68.883;ARRIVAL;;541;3
68.883;SERVICE;0;541;3
68.9258;LEAVE;0;541;2
68.9546;LEAVE;2;540;1
68.9818;LEAVE;3;538;0
69.1247;ARRIVAL;;542;1
69.1247;SERVICE;1;542;1
69.1894;LEAVE;1;542;0
69.3707;ARRIVAL;;543;1
69.3707;SERVICE;1;543;1
69.565;LEAVE;1;543;0
69.7542;ARRIVAL;;544;1
69.7542;SERVICE;0;544;1
69.9671;LEAVE;0;544;0
