Total Customers;Serviced Customers;Not Serviced Customers;Service Mean Time;Service Rate;Arrival Rate;Servers Number;Time Limit;Delay probability;System load;Average Customers;Mean Service Time;Average Time In System
230;230;0;0.1619;6.657940206776066;2.2618087290945117;2;100;0.047006587748064425;0.1698579935272304;0.00961816727161345;0.15019660269436755;0.004252422916178226
51;50;1;0.1347;6.24089835638978;5.469084070190649;2;10;0.2107282977519525;0.4381648088044163;0.16434307736700948;0.1602333418835678;0.030049469940088273
203;189;14;0.1915;4.928495211857035;9.963007373753054;2;20;;1.0107555090835767;;0.2029016884492832;
230;180;50;0.3174;3.1775117929699617;7.939546999661032;2;30;;1.2493339941690795;;0.3147116565271087;
443;377;66;0.1965;5.187719597120441;9.923949626456755;2;40;0.4832605045475343;0.9564847753110316;10.622289518500953;0.1927629243020522;1.0703691492127745
72;72;0;0.1533;5.786929075591545;1.5984537422620257;4;50;0.00019753927912020532;0.06905448992817623;1.46528169617285e-05;0.1728032237716304;9.166869565454429e-06
402;402;0;0.1779;6.134414058100576;6.407223715893571;3;60;0.08410568264791182;0.3481573331051749;0.04492189857589029;0.16301475422570907;0.0070111331471786045
402;178;224;0.7619;1.3343533712183626;5.634302716661838;2;70;;2.1112483537690268;;0.7494266673054729;
199;198;1;0.2271;4.419320403854668;2.7815135517264684;4;80;0.004083907928147049;0.15734962039074754;0.0007625954699061367;0.2262791353909911;0.00027416564964524384
251;251;0;0.11199999999999999;9.055934979475566;2.550224538170914;2;90;0.033590045791953536;0.14080404419592016;0.005504698038070945;0.11042482109979886;0.00215851504668646
285;281;4;0.9333;1.0662936576572029;2.6642868800390973;4;100;0.16310885595708666;0.6246606788164037;0.2714548754493076;0.9378279546341302;0.10188650384575856
51;51;0;0.2085;6.2358713838963125;4.977008011013106;5;10;0.0014373246717512664;0.15962510143701386;0.00027301279098000393;0.16036251205924928;5.485480239852583e-05
175;174;1;0.1171;8.489136405287232;9.957206085807961;3;20;0.10550547598294664;0.3909783677409313;0.0677321733786875;0.1177976124140468;0.006802327158340772
145;144;1;0.0915;8.769336617665966;4.272172821744007;2;30;0.08711161282739366;0.2435858610523428;0.02805230114780724;0.11403371128273082;0.006566284258218654
56;55;1;0.1344;8.877291427724343;1.4879566729814655;2;40;0.01279513850742359;0.08380690693190958;0.0011704093713276306;0.11264697212450822;0.0007865883413005867
158;158;0;0.1276;7.422445336127566;2.8634596366700986;3;50;0.00735460441320968;0.1285946210894796;0.0010853301926620632;0.1347264890093107;0.00037902758563909336
508;507;1;0.1012;9.407675813539225;8.144106908161724;5;60;0.002044691406593988;0.17313749048284566;0.00042813978729819096;0.1062961798238022;5.25705018519741e-05
293;293;0;0.4482;2.2872409617496894;4.374793097477383;3;70;0.22353072387593054;0.6375648172679864;0.3932160339607949;0.4372079797115132;0.08988220132914017
588;546;42;0.2747;3.8287089924045588;7.4990000654244975;2;80;0.4921475530542255;0.9793118359610391;23.296698674546644;0.26118464526392904;3.106640681597044
143;142;1;0.5457;1.6932628564183172;1.5609555675914115;5;90;0.00267655181323921;0.18437250444307635;0.0006050342389960902;0.5905757609986526;0.0003876050360162853
792;783;9;0.1618;6.67560297570241;7.896558671926006;2;100;0.3053695866055444;0.591449094611197;0.44207603786305216;0.14979920220536774;0.05598337911864433
102;101;1;0.1539;6.340860676942416;8.508942151075622;5;10;0.0123050973821187;0.268384453928064;0.004513978494802049;0.1577072973131785;0.0005304981999708898
101;100;1;0.2435;3.970621847150357;5.383083702296828;4;20;0.046882457135936334;0.3389320306440267;0.02403681184877977;0.2518497198915283;0.004465249507178173
173;173;0;0.0954;9.724172413173516;5.313917638039118;2;30;0.10496114374229007;0.273232384837205;0.03946073410759034;0.10283651477068438;0.0074259212873596
141;141;0;0.1461;6.965231702138502;3.776639820760127;4;40;0.0024047590081559675;0.1355532731093713;0.000377088540513416;0.14357024184751452;9.984763133634467e-05
87;87;0;0.1166;9.507608730670698;1.4491305057517492;5;50;6.070846328750834e-07;0.03048359575582835;1.9087993206847027e-08;0.10517891809894207;1.317203187089417e-08
431;267;164;0.6552;1.4260707809295246;7.313798675030358;3;60;;1.7095455038267606;;0.7012274659664451;
234;233;1;0.2342;4.9320113431682095;3.268936476189196;3;70;0.030101841234020557;0.22093328993909048;0.008536494668776666;0.20275703570414397;0.002611398150730721
447;444;3;0.1946;4.987909083962559;5.583716045132018;2;80;0.28659456112223114;0.5597251224050109;0.3643500548589487;0.2004848089984766;0.06525225350178677
190;190;0;0.2426;4.202723470174876;1.9575269007245888;2;90;0.08086824726636324;0.2328879016923681;0.02455082700553408;0.23794094641168245;0.012541757151049349
553;491;62;0.3919;2.520769909383968;6.2134962441819095;2;100;;1.2324600156982155;;0.3967041959194056;
7;7;0;0.1317;7.998255149011188;1.193137196460052;4;10;1.8461440963199852e-05;0.03729367137679891;7.15166081237244e-07;0.12502726924429616;5.99399703034226e-07
143;142;1;0.2552;3.4321391814116065;7.268087236672136;3;20;0.25025040691135136;0.7058850522958534;0.6006087856077618;0.29136347541381163;0.08263643047338608
44;43;1;0.7192;1.6364137321989063;1.4876554636872958;5;30;0.0025220472847947892;0.18181899044421745;0.0005604579986804307;0.6110924030540033;0.0003767391122211067
321;279;42;0.2673;3.638674747518841;8.004394362360445;2;40;;1.099905173967325;;0.2748253332293263;
61;61;0;0.3075;3.9382678181270188;1.468873547357247;5;50;4.4753178632048054e-05;0.07459490391162991;3.6074569655048035e-06;0.2539187394511897;2.45593432599779e-06
146;135;11;0.7382;1.3020692091201669;2.3111845103138378;2;60;0.454924755372492;0.8875044790727944;3.5890118531513964;0.7680083308902752;1.5528885024692558
673;672;1;0.1314;7.029067270566503;9.609058049877255;4;70;0.04793930472878241;0.34176149124771504;0.024890382521896844;0.14226638635077474;0.002590304106052808
578;578;0;0.223;4.1656504677770645;7.194865126159938;3;80;0.1966837101373561;0.5757296234857783;0.26689734813330823;0.2400585473350179;0.03709553180682866
468;467;1;0.39;2.258157982465301;5.318124469600388;5;90;0.07462592027624915;0.4710143852552271;0.06644770856383747;0.4428388127691;0.012494575661714524
922;921;1;0.1278;7.728088870909788;9.15602587561056;3;100;0.10750931985329752;0.39492411075808737;0.07016974778893456;0.1293980978614542;0.00766377779423383
40;39;1;0.2144;4.888385028123648;3.9940229171178094;5;10;0.0015918253466517842;0.16340868790570168;0.00031092612068876817;0.2045665376697708;7.784785594398655e-05
213;212;1;0.1068;9.022073702595927;9.926112436598917;5;20;0.005601827199731828;0.2200405974015236;0.0015803763624908224;0.1108392630080454;0.00015921402992210337
292;292;0;0.1163;8.16596938256668;9.045598195970326;4;30;0.02633265228645572;0.2769297119605158;0.010085179730751702;0.1224594353898601;0.0011149267867374977
112;112;0;0.2271;4.23448680772022;2.8603884213182633;5;40;0.000687708052610245;0.13509964967198712;0.00010742175899109404;0.2361561259741848;3.7554955190871135e-05
274;273;1;0.1743;5.817834608621596;5.726138951119355;3;50;0.07441566245847125;0.3280796227651232;0.03633505292347717;0.17188525753517894;0.006345471745210503
287;287;0;0.14400000000000002;7.448902765441124;4.629567123714422;5;60;0.0004731062495371588;0.12430198834634025;6.715562526571929e-05;0.13424795993303315;1.450581090437643e-05
154;154;0;0.4243;2.686804838155011;2.360427112551116;3;70;0.05824186105542991;0.2928419014078181;0.02411859153837966;0.37218929555251395;0.01021789294409207
735;734;1;0.2095;4.7103040597689585;9.059057692261113;5;80;0.04288058568529631;0.3846485312757267;0.026804119503097815;0.2123005197352484;0.002958819825818726
210;210;0;0.1;9.544309564861296;2.4185116142245877;4;90;0.0001422951512246121;0.06334956965165596;9.624013721153164e-06;0.104774472496328;3.979312592318799e-06
185;185;0;0.4265;2.610356426588913;1.7339459648011741;4;100;0.004931200605322353;0.16606410020671108;0.0009819644311566736;0.38308944702496106;0.0005663177809980211
92;66;26;0.4837;2.6118203017167723;8.683541320443004;4;10;0.22076026424348472;0.8311771405880448;1.0868841211936429;0.3828747327458521;0.12516599865021355
143;141;2;0.1192;9.324782662898592;7.150729025849572;5;20;0.0012064958766216682;0.15337041697070036;0.00021856167015663102;0.10724110535881937;3.0564949303286445e-05
45;45;0;0.3737;2.7577666446258466;1.5890901029925375;2;30;0.11416926714370335;0.2881117780739809;0.04620600474212376;0.3626122616098551;0.029077020022407588
57;56;1;0.2776;3.0594622159099485;1.4137139891768244;5;40;0.00012179322515887824;0.0924158488916887;1.240174178732553e-05;0.32685482919179604;8.77245459992003e-06
432;382;50;0.3737;2.4290531554803403;8.895891564616928;3;50;;1.220762576362501;;0.41168304519966425;
516;514;2;0.1276;7.524895582567678;8.630838835718272;5;60;0.006634155840502335;0.2293942484919696;0.001974858337655147;0.1328922094702044;0.00022881418309913282
236;234;2;0.3605;2.876210660799976;2.9696219432442232;3;70;0.08215387955580149;0.3441590682394901;0.04311106744174457;0.3476796792491773;0.014517358864424006
526;525;1;0.3646;2.763294173635937;7.110218251304617;5;80;0.0912072303639546;0.5146189876663769;0.09670129519918376;0.3618869136485031;0.013600327272856995
728;725;3;0.1342;7.5897225926511345;8.151172121087715;4;90;0.023978648837021232;0.26849374340045745;0.008801178567993239;0.1317571212639926;0.00107974392360381
923;921;2;0.1048;9.281908872485028;9.438026312057637;5;100;0.0040458627150095645;0.2033639080434284;0.0010328209598321773;0.10773645957291886;0.00010943187968364608
42;41;1;0.2206;3.7486533197921874;4.521842842870374;5;10;0.008118982275270583;0.2412515886169516;0.0025815110021667736;0.2667624649951457;0.0005708979926706348
127;127;0;0.11599999999999999;8.971378096322708;6.272911998989708;2;20;0.15335086842353973;0.3496069350572196;0.08243096365523725;0.11146559528127477;0.013140781134585222
286;286;0;0.1305;7.9641469786329875;8.53858981201552;5;30;0.005038418857971112;0.2144257215474226;0.0013752570937107314;0.1255627253845139;0.00016106372644525765
237;235;2;0.4554;2.226637221851985;5.9058567527793935;5;40;0.09711234289345284;0.5304731902278408;0.10971789740864453;0.44910773528175335;0.018577812161971158
123;123;0;0.3382;3.0430823180985533;2.591441435780214;3;50;0.0543312930943832;0.28386146729888184;0.02153572231317688;0.328614179791509;0.008310325680461712
317;316;1;0.1964;5.05220620432156;5.590277449596869;4;60;0.026245776201732192;0.2766255583954121;0.010036645034375982;0.19793333042198855;0.0017953751177590934
402;402;0;0.142;7.130558975810133;5.832808179632107;5;70;0.0015999605609124305;0.1636003067759331;0.00031295329340172906;0.1402414598059454;5.365396628240705e-05
739;737;2;0.3465;2.813818784409724;8.933676168364691;5;80;0.13244628279401238;0.6349858930406406;0.2304062214484029;0.3553889132948473;0.025790751433805187
525;524;1;0.1627;6.186172716233253;5.697784848302046;2;90;0.2250594100387827;0.4605258460817285;0.19212352338656624;0.16165083741937586;0.03371898527263969
544;541;3;0.3162;3.3723135168740948;5.365190668815411;3;100;0.17547389808375924;0.530317504780178;0.19812720451137475;0.29653233455201755;0.0369282690479143
88;85;3;0.1847;5.968320733221444;9.112295027524082;5;10;0.019867338910447115;0.3053554068166057;0.00873338598600638;0.16755131714582686;0.0009584178255452453
110;109;1;0.1102;9.53172881203857;5.79250599021543;5;20;0.0004274641896180823;0.12154156091599032;5.914299701650654e-05;0.10491276238755347;1.02102608294941e-05
275;269;6;0.4495;2.3227082276776985;9.545377544891142;5;30;0.1762221172646904;0.8219179172956088;0.8133334550227909;0.4305319058519136;0.08520704929666209
43;42;1;0.2208;4.179753909012134;1.0492264237287188;5;40;6.8037835163689454e-06;0.05020517698261805;3.5964099541577615e-07;0.2392485351455406;3.4276776421403075e-07
502;501;1;0.1184;8.973034202405922;9.72528797810929;3;50;0.09057648524473397;0.36127831302599467;0.051232517161066984;0.11144502265820763;0.005267969162084103
586;380;206;0.2979;3.107766684392203;9.934285444863573;2;60;;1.5982997524806881;;0.3217744771582084;
57;57;0;0.1601;6.950808738995232;1.0023030752719382;3;70;0.00045405784690584006;0.048066496667687295;2.2926990077391878e-05;0.14386815082248314;2.287430882238038e-05
300;300;0;0.1047;8.61287166883287;3.9505863841984232;3;80;0.011714181851599594;0.15289466495030096;0.0021143012979160814;0.11610529431416805;0.0005351867019976769
462;461;1;0.2726;3.831491318252573;5.059835640710743;3;90;0.130614963873226;0.4401972339600985;0.10270822028538186;0.2609949800058714;0.02029872659479404
563;562;1;0.1963;4.939053422780871;5.635975065243035;5;100;0.006498066578272262;0.2282208586466259;0.001921526839188337;0.20246794565687504;0.000340939556499879
28;27;1;0.1565;4.593385704266467;2.9117146786835724;4;10;0.004187218655384804;0.15847323010448966;0.000788521636162567;0.21770433932233726;0.0002708100632027136
192;192;0;0.1391;8.003129628166018;9.830854062160794;2;20;0.3185175332405958;0.6141881063354471;0.5070597454047673;0.12495111868244947;0.05157840226277522
71;69;2;0.7915;1.1120108081151052;2.5654279225989405;4;30;0.14547607411602292;0.5767542689057639;0.1982393219965784;0.899271835041813;0.07727339374857566
377;325;52;0.21100000000000002;4.402969299729942;9.834042253407686;2;40;;1.1167511722158572;;0.2271194577853031;
343;343;0;0.1133;8.537878412311404;7.096455047799713;2;50;0.1961511827974481;0.4155865605656088;0.13948651743629004;0.11712511606607393;0.01965580229801335
285;285;0;0.1151;9.74197000759833;4.730216232331795;3;60;0.013616529435530449;0.1618500922175708;0.002629406177058189;0.10264864285355446;0.0005558744141728175
507;507;0;0.1051;8.76799636873867;7.599198430039637;3;70;0.056513102672252624;0.2888990867261209;0.022959587655296872;0.11405114212471512;0.0030213170331936075
310;308;2;0.2108;4.635929301405424;3.604516714520237;4;80;0.008461910717803564;0.19437940487075026;0.0020416821259791568;0.21570648191223302;0.0005664232649427193
847;847;0;0.1534;6.344876084595993;9.410533261350222;2;90;0.3870857366408301;0.7415852678507775;1.11083867897378;0.15760749093710233;0.11804205437922198
139;139;0;0.157;6.0128173730964365;1.2253913120060025;2;100;0.018497518670283663;0.10189826465450752;0.0020987210899789284;0.1663113874827413;0.0017126946057282376
20;20;0;0.1398;9.292670735988356;2.0837868832304998;3;10;0.0016177757229146356;0.07474660918023196;0.00013069203625920282;0.10761168972954484;6.271852333410921e-05
89;87;2;0.0954;8.476316007293182;4.9745856405338555;5;20;0.0003649847618508172;0.11737612510561495;4.853765945745677e-05;0.11797578088636397;9.757126113572723e-06
296;289;7;0.2886;3.32309533465144;9.237656687346913;4;30;0.18601038735515685;0.6949587475735067;0.4237772589894317;0.3009242586490196;0.04587497385239395
82;82;0;0.2841;4.56047251283615;1.887899510140116;3;40;0.008902168191729499;0.13799005145675386;0.0014250539090985938;0.2192755240132128;0.0007548356792533039
61;61;0;0.583;1.3195177633569513;1.2422527175081308;2;50;0.23154983718415525;0.4707222411116875;0.2059328140243505;0.7578526244739029;0.16577368769008358
167;166;1;0.3861;2.661418054953627;2.5089343523793453;2;60;0.2319502720585032;0.4713529217458964;0.20681177089941166;0.3757395416096793;0.08243012444836666
73;73;0;0.1447;7.212595048885793;1.048811536854202;4;70;1.671553717090625e-05;0.03635347367159561;6.305920520093577e-07;0.13864635311176673;6.012443893406733e-07
424;424;0;0.156;6.484846001464387;4.927273178400937;5;80;0.0011585706652819524;0.15196268893010798;0.00020760821642348636;0.15420566652996587;4.213450501051011e-05
644;644;0;0.1687;6.146995950325977;7.611717146291785;3;90;0.1166005988538363;0.4127608134554536;0.08195665264693916;0.162681089768242;0.01076717001851102
645;645;0;0.1024;9.849665420351412;6.68749649267358;4;100;0.005320913870936834;0.1697391791312995;0.0010878118417489346;0.10152629123155762;0.00016266353828232676
29;29;0;0.2256;5.160258497777641;2.6299685329485336;2;10;0.09379311377779216;0.25482914606711826;0.03207481742586197;0.19378874148081304;0.012195893990374846
141;136;5;0.2846;3.4416952362660287;8.018087390262046;5;20;0.07268549376658498;0.4659382565762009;0.06341392668732716;0.2905544888061972;0.007908859507361228
91;88;3;0.4409;2.0937608304928967;2.8282924141394585;4;30;0.046426849588207315;0.3377048100419431;0.023673085142026075;0.4776094697332683;0.008370098163710874
380;380;0;0.1585;6.44926388128761;8.403039539310159;3;40;0.1276131437135493;0.4343151763253367;0.0979773942905994;0.15505645580753438;0.011659756428879396
139;138;1;0.1655;4.605737664086202;2.602776824004612;4;50;0.002788499349291957;0.14127904224224924;0.0004587712851329289;0.21712048599676467;0.0001762622445773384
355;355;0;0.1237;8.42209851188403;6.765047826243334;4;60;0.009440480287718038;0.20081241678358105;0.002372116011293239;0.11873525328502707;0.00035064290337921927
402;396;6;0.4587;2.178169591995022;5.395278467422651;4;70;0.16119598023230775;0.6192445353257624;0.2621623039888313;0.4591010744411703;0.048591060789873824
777;384;393;0.6027;1.7018221688310902;9.427893106200383;3;80;;1.8466271582057652;;0.5876054609670867;
388;386;2;0.3711;2.7156810671882203;4.446062126817685;4;90;0.07523446802965025;0.4092953127427697;0.052129457892421176;0.3682317530148658;0.011724860428284968
513;511;2;0.1196;8.131282992587451;5.3350169573772925;5;100;0.0006036590119195971;0.13122202147534998;9.117790480879965e-05;0.12298182229195673;1.7090462042996562e-05
19;19;0;0.1178;9.59232641352145;1.570071832070314;2;10;0.012230764808745749;0.08183999190525477;0.0010901865514921633;0.10424999701744812;0.0006943545697871869
125;124;1;0.1195;9.227470614071981;5.8422065286037315;3;20;0.026882269257082533;0.21104398568676414;0.0071909474614474545;0.1083720601044224;0.0012308615633905135
284;283;1;0.1034;9.115114683231402;9.037831660621645;2;30;0.2473471075914271;0.495760721324114;0.2431880768966826;0.10970789010912256;0.026907790057239846
254;253;1;0.1316;7.8040687881899915;6.174029735099538;2;40;0.18316744706816207;0.395564794639098;0.1198715642991435;0.12813828621209927;0.0194154497860077
272;272;0;0.1672;6.011107332915305;5.127594446993943;3;50;0.05453720850282017;0.28433998169336355;0.02166826212255267;0.16635869975640805;0.004225814335854058
189;187;2;0.1388;7.619625389971845;3.2025661138207355;4;60;0.0009516403345743057;0.1050762324233032;0.0001117355294405565;0.13124004774776665;3.488937479178328e-05
473;472;1;0.1127;8.461265792920422;6.969475366916335;4;70;0.010266485419679549;0.20592295341755265;0.0026623424111518533;0.11818562665135805;0.0003820004047635819
505;503;2;0.2228;4.3337211535596065;6.263378994918321;4;80;0.05547041157282817;0.36131645143883695;0.03138075548446153;0.2307485794693149;0.005010195855930439
182;182;0;0.2251;4.2295174084625184;1.81601603319462;3;90;0.009820737630572887;0.14312239891018394;0.0016403364109033106;0.2364335935819004;0.000903260973978151
710;710;0;0.1062;9.552223452858897;7.045287159537815;3;100;0.03896609657911127;0.2458515616567165;0.012702904638622677;0.10468766826227342;0.0018030357529750444
82;82;0;0.106;7.850717452232473;7.66939017704238;2;10;0.2427577530102551;0.4884515474991059;0.23179700680466356;0.12737689339661998;0.030223655525901755
187;187;0;0.1311;6.5167359396663835;9.684739330893796;3;20;0.15842834074816758;0.495377820049669;0.15552603352004513;0.1534510542176723;0.016058876569235627
186;185;1;0.1369;6.927068460112688;6.1891822561111685;3;30;0.06045267718948931;0.2978259510378066;0.025640902142925203;0.1443612122152655;0.004142857825459496
310;303;7;0.2018;4.798055834637291;7.699763813023133;2;40;0.416708638849307;0.8023837235738627;1.69196705520497;0.2084177497020718;0.2197427215031234
133;133;0;0.1158;9.48179409689854;2.7758463818176327;5;50;1.4202988649448944e-05;0.058551079119627834;8.833196296740255e-07;0.10546527268790792;3.1821632330230945e-07
571;570;1;0.1254;7.710238580827043;9.062783206701486;3;60;0.10592615764755753;0.3918072967390745;0.06823929530775902;0.12969767271361587;0.00752961797180577
476;476;0;0.1056;9.565591391198321;6.846704238035609;2;70;0.15870659400465809;0.35788191017314064;0.0884544757721671;0.10454136697916447;0.01291927804925098
383;383;0;0.1396;6.548112156401912;4.751000110387488;2;80;0.16187884267623476;0.3627763236876268;0.0921588660495788;0.15271577152543528;0.01939778234230821
112;112;0;0.4171;3.034302319082122;1.1859842111101688;3;90;0.007620548799855894;0.13028631586375455;0.0011415863014495751;0.3295650514819171;0.0009625645019177498
327;326;1;0.1587;6.266858885361072;3.0968684288784503;3;100;0.014260491153524688;0.16472199153936112;0.0028122570920634045;0.15956957357631385;0.0009080970524414176
38;38;0;0.1336;8.106304250003575;3.004645230675228;3;10;0.006594614584876289;0.12355179121541535;0.0009296344452191422;0.12336077812519301;0.00030939907172010037
148;146;2;0.1385;7.390167719625425;7.132363324623861;2;20;0.2390433513566485;0.4825576086509555;0.2229275952707222;0.1353149262559207;0.03125578228763027
159;159;0;0.1094;9.618006814217429;5.453531901147196;2;30;0.11130399840178057;0.28350634421914384;0.0440414083631658;0.103971646029798;0.008075758822259997
62;62;0;0.1312;8.095919672417763;1.3751695307017604;4;40;3.0562243901647234e-05;0.042464895476509855;1.3553784991067266e-06;0.12351901210271772;9.856082969021758e-07
58;58;0;0.1191;9.514270531964696;1.2372379322623503;3;50;0.00033616916287159814;0.04334674347359418;1.5232100416025549e-05;0.10510527282573498;1.2311375216384535e-05
601;588;13;0.1557;6.658221915548139;9.777101661046537;2;60;0.3833579742893868;0.7342126610570952;1.0589905431911162;0.15019024788957866;0.10831334069178147
528;525;3;0.1154;8.812514801117981;7.9467148591023715;2;70;0.21889052025234115;0.450876681540111;0.17972762779181287;0.11347498671697405;0.022616594527227585
757;756;1;0.1367;7.075276646510629;9.947115235365137;4;80;0.051632446460769234;0.35147442751481794;0.027982681533198904;0.1413372296181773;0.002813145406591012
791;779;12;0.2091;4.490178367105612;9.011873895748037;2;90;;1.0035095667655105;;0.22270830204115127;
537;537;0;0.1828;5.568728466806387;5.434794783134897;4;100;0.0178118063581961;0.24398724123155624;0.005748386444914528;0.17957420728281456;0.0010577007365122158
34;34;0;0.1222;6.684360328632543;3.729295547794064;5;10;0.00028988855282321535;0.11158272039344076;3.640918977764241e-05;0.14960294640558008;9.763020739715578e-06
124;123;1;0.1172;9.075531014259033;6.716889838799659;5;20;0.0010318950492810373;0.14802196870346013;0.00017928060475630892;0.11018639002267183;2.669101460034473e-05
152;149;3;0.2515;3.9008422569625085;5.861579790257299;2;30;0.39196378959048206;0.7513223304268614;1.1842283561027664;0.25635489315547866;0.20203228455084868
156;155;1;0.1813;5.316829236032624;3.9754433380523104;3;40;0.040248744737684326;0.2492364754485861;0.013361671087635923;0.18808202325230067;0.003361051825274464
476;129;347;0.7476;1.2926612057743612;9.488040746989073;2;50;;3.6699642197838367;;0.7735979044880177;
466;461;5;0.1777;5.968077923523317;7.574724170298711;5;60;0.009921433169819482;0.2538413293982896;0.003375246960987992;0.16755813392758784;0.00044559338203002685
231;228;3;0.5363;1.909949053981832;2.8835324534196287;3;70;0.16231523485960436;0.5032477083456031;0.16443763087761332;0.5235741748792804;0.05702645402260135
533;532;1;0.1443;7.50866451214643;6.795395398773255;3;80;0.06217615027211725;0.3016690645755824;0.02685921550947894;0.13317947530913718;0.0039525610995833635
262;262;0;0.1254;8.576666216768656;2.8349645740835734;3;90;0.004812978921967792;0.1101812950950101;0.0005959643778718043;0.11659542002985394;0.00021021933865415402
406;406;0;0.1034;9.09137334333941;4.351401168308558;2;100;0.08460502173039199;0.2393148429822496;0.026617106044631432;0.10999438283244936;0.006116904650962763
41;41;0;0.2437;3.48997373637874;3.284686077159897;4;10;0.01586992464226701;0.2352944696202891;0.004883063288115649;0.2865351075786657;0.0014866149073027364
131;129;2;0.1449;6.816541097505184;6.591556662135331;3;20;0.07169775246739134;0.3223314467874724;0.03410286662213838;0.14670196888653608;0.005173719709949482
243;194;49;0.4222;2.0344531677051467;8.056834882797448;3;30;;1.3200655931679697;;0.4915325729163848;
376;376;0;0.174;6.110357559124775;9.027864496465305;3;40;0.15699570061921295;0.4924897007041065;0.15234915570591911;0.1636565438804266;0.01687543668445275
62;62;0;0.2472;3.662167371334317;1.1863143705823664;5;50;2.2987516020020684e-05;0.06478755612691349;1.5924777243100072e-06;0.2730623422150278;1.342374132691534e-06
590;590;0;0.1159;9.168224906857596;9.924659591278422;3;60;0.09035654683015816;0.3608353740629782;0.05101007948727072;0.10907236789664984;0.005139730891334276
498;424;74;0.4505;2.2360637407111543;7.114406897200476;3;70;;1.0605551722686015;;0.4472144428592906;
623;620;3;0.1537;6.343857053370857;7.4156981749801805;5;80;0.007161330689462566;0.2337914651163141;0.0021851205224776536;0.15763280786231498;0.00029466146961725474
866;789;77;0.542;1.851598267861612;9.537255908672428;5;90;;1.030164704105809;;0.5400739552186381;
525;525;0;0.1458;6.8534391693217565;5.483908369087829;5;100;0.001453457738873153;0.16003376505143882;0.000276918648175502;0.14591214356674068;5.049658556230828e-05
93;93;0;0.1448;6.814367372654304;7.605898375143863;5;10;0.00594058796528372;0.2232312395033451;0.001707232425285788;0.14674876555862654;0.0002244616403060337
44;43;1;0.3238;3.7433668788662153;1.9969928402744328;4;20;0.0022684448756484193;0.13336876299440353;0.00034909852549460963;0.2671391910971009;0.00017481210671072578
137;130;7;0.4334;2.494720788255865;3.8516423419822616;3;30;0.16789441076839706;0.5146390677083962;0.1780222042663014;0.4008464613385172;0.04621981701828566
413;277;136;0.6926;1.517905926242808;9.669315891096446;5;40;;1.274033617489114;;0.6588023557396913;
469;102;367;0.9501;1.0186553464897283;9.58927868396583;2;50;;4.7068317645464415;;0.9816863018939485;
72;72;0;0.1326;8.964478835331617;1.3241600755786536;5;60;5.209164009289846e-07;0.029542377195643624;1.585757939555453e-08;0.11155138166635067;1.1975575829549778e-08
73;72;1;0.1344;7.381386708044469;1.1147228096581023;4;70;1.936453094007209e-05;0.03775451868831239;7.59783817608326e-07;0.1354758989811722;6.815899082942063e-07
214;213;1;0.1056;8.743978626684276;2.757694073276462;4;80;0.00032614292941241787;0.07884551732722446;2.791595598332807e-05;0.1143644149527388;1.0122934321775823e-05
277;277;0;0.1205;8.52490571716069;3.1436587069496293;3;90;0.006502920632237796;0.12292056597652155;0.0009113686327681828;0.11730335011060515;0.00028990698982476586
570;569;1;0.2259;4.1539521748219785;6.01933660055056;4;100;0.05584528996311524;0.36226564168426695;0.03172297295846165;0.2407345963348401;0.00527017760654224
71;70;1;0.1853;4.977370973250887;6.74789273853874;3;10;0.13657677082772918;0.4519047488324589;0.11260760093392384;0.2009092762774053;0.016687817263424536
46;46;0;0.3097;3.3055290458810735;2.07156769538072;3;20;0.02620746693183761;0.2088992580438364;0.0069203833430011115;0.30252343456067105;0.0033406503482519595
82;82;0;0.2866;2.695818524571973;2.991841495084376;3;30;0.09489383935972608;0.36993606552941133;0.055716018097772525;0.370944850658586;0.018622650360760915
112;112;0;0.1413;7.23141345074481;3.175959280894288;4;40;0.0011186570136214014;0.10979732048674297;0.0001379748067108606;0.13828555189262529;4.34435062001203e-05
231;231;0;0.1773;5.78453630158972;4.809819201188595;5;50;0.0017178067786599194;0.16629921398770545;0.00034265281005706536;0.17287470384189269;7.124026823552734e-05
489;488;1;0.11199999999999999;9.631672634437564;7.719721216078857;5;60;0.001463986119054234;0.16029866273646762;0.00027947438777925184;0.10382412670718792;3.620265291409158e-05
132;131;1;0.1106;8.059895752506009;1.98778351860829;3;70;0.0021195779465315047;0.08220881839529345;0.0001898558212080602;0.1240710836351794;9.551131671570768e-05
621;619;2;0.128;7.490693904498812;8.192382002812518;5;80;0.00546711945225903;0.21873492916036208;0.0015306584547750456;0.13349898056833068;0.00018683924336652718
113;113;0;0.1641;6.773705245652486;1.259480025461801;2;90;0.015569598944667556;0.09296832234249956;0.0015958422722010706;0.14762968917813807;0.0012670643757259578
819;796;23;0.2339;4.296627866323184;8.367437034241583;2;100;0.4899929073769535;0.973721403687908;18.15609083155867;0.23274065874728514;2.16985090622846
32;32;0;0.113;7.377057272231058;2.3060657243872558;4;10;0.0003154341408508356;0.0781499193813981;2.6740956252985705e-05;0.13555540686450004;1.1595921126702078e-05
31;30;1;0.1445;5.63956049512887;1.7551743390080992;3;20;0.004072609303932977;0.10374179220314056;0.00047140409366153683;0.17731878235258633;0.0002685796408850993
